product_id,product_name,brand,category,primary_color,price,mrp,rating,gender,image_url,ajio_url
26401,Turtle Men Check Red Shirt,Turtle,Shirts,Red,999,1499,0.0,Men,26401.jpg,
5107,Wrangler Women Holly Checks Shirt,Wrangler,Shirts,,999,1499,0.0,Women,5107.jpg,
9654,Indigo Nation Men Bling  Blue Shirt,Indigo,Shirts,Blue,999,1499,0.0,Men,9654.jpg,
13853,Indigo Nation Men Check Purple Shirts,Indigo,Shirts,Purple,999,1499,0.0,Men,13853.jpg,
12367,Reid & Taylor Men White Shirt,Reid,Shirts,White,999,1499,0.0,Men,12367.jpg,
15993,Turtle Check Men Blue Checked ReversibleShirt,Turtle,Shirts,Blue,999,1499,0.0,Men,15993.jpg,
14772,Arrow Men Stripes Green Slim Fit Shirt,Arrow,Shirts,Green,999,1499,0.0,Men,14772.jpg,
9667,Indigo Nation Men Bling Red Black Shirts,Indigo,Shirts,Black,999,1499,0.0,Men,9667.jpg,
31093,Gini and Jony Boys White Shirt,Gini,Shirts,White,999,1499,0.0,Men,31093.jpg,
11387,United Colors of Benetton Men Light Winter Blue Shirts,United,Shirts,Blue,999,1499,0.0,Men,11387.jpg,
24285,Quiksilver Men Grey Shirt,Quiksilver,Shirts,Grey,999,1499,0.0,Men,24285.jpg,
17725,Reid & Taylor Men Solid Maroon Shirt,Reid,Shirts,Maroon,999,1499,0.0,Men,17725.jpg,
20155,Wrangler Men Establish  Purple Shirt,Wrangler,Shirts,Purple,999,1499,0.0,Men,20155.jpg,
41660,Mark Taylor Men Blue Striped Shirt,Mark,Shirts,Blue,999,1499,0.0,Men,41660.jpg,
11708,Lee Men Check Green Shirts,Lee,Shirts,Green,999,1499,0.0,Men,11708.jpg,
24858,Mark Taylor Men White Striped Shirt,Mark,Shirts,White,999,1499,0.0,Men,24858.jpg,
9498,John Miller Men Pink white black check Pink Shirts,John,Shirts,Black,999,1499,0.0,Men,9498.jpg,
9246,Mark Taylor Men Blue Striped Shirt,Mark,Shirts,Blue,999,1499,0.0,Men,9246.jpg,
19831,U.S. Polo Assn. Men Check Black Shirt,U.S.,Shirts,Black,999,1499,0.0,Men,19831.jpg,
12271,Genesis Men Stripes Blue Shirts,Genesis,Shirts,Blue,999,1499,0.0,Men,12271.jpg,
32393,Arrow Woman Blue Shirt,Arrow,Shirts,Blue,999,1499,0.0,Unisex,32393.jpg,
9071,Mark Taylor Men Solid White Shirts,Mark,Shirts,White,999,1499,0.0,Men,9071.jpg,
33235,Arrow Men Blue Check Shirt,Arrow,Shirts,Blue,999,1499,0.0,Men,33235.jpg,
26113,John Miller Men Check Purple Shirt,John,Shirts,Purple,999,1499,0.0,Men,26113.jpg,
26056,John Miller Men Check Black Shirt,John,Shirts,Black,999,1499,0.0,Men,26056.jpg,
8190,Locomotive Men Solid Poplin Lakota Black Shirts,Locomotive,Shirts,Black,999,1499,0.0,Men,8190.jpg,
29291,Wrangler Men Striped Green Shirt,Wrangler,Shirts,Green,999,1499,0.0,Men,29291.jpg,
29280,Wrangler Men Western Spirit Red Shirt,Wrangler,Shirts,Red,999,1499,0.0,Men,29280.jpg,
12025,Mark Taylor Men White & Blue Striped Shirt,Mark,Shirts,White,999,1499,0.0,Men,12025.jpg,
7167,Scullers Men Scul Purple White Shirt,Scullers,Shirts,White,999,1499,0.0,Men,7167.jpg,
58809,Highlander Men White Striped Shirt,Highlander,Shirts,White,999,1499,0.0,Men,58809.jpg,
43304,United Colors of Benetton Women White Shirt,United,Shirts,White,999,1499,0.0,Women,43304.jpg,
22356,John Players Men Solid White Shirt,John,Shirts,White,999,1499,0.0,Men,22356.jpg,
26045,John Miller Men Purple Shirt,John,Shirts,Purple,999,1499,0.0,Men,26045.jpg,
11079,Scullers Men Check Green Shirts,Scullers,Shirts,Green,999,1499,0.0,Men,11079.jpg,
51417,Myntra Men Blue Shirt,Myntra,Shirts,Blue,999,1499,0.0,Men,51417.jpg,
16541,Basics Men Black Slim Fit Checked Shirt,Basics,Shirts,Black,999,1499,0.0,Men,16541.jpg,
12011,Mark Taylor Men Purple Striped Shirts,Mark,Shirts,Purple,999,1499,0.0,Men,12011.jpg,
12017,Mark Taylor Men Purple White Striped Shirts,Mark,Shirts,White,999,1499,0.0,Men,12017.jpg,
59833,United Colors of Benetton Men Green Shirt,United,Shirts,Green,999,1499,0.0,Men,59833.jpg,
37794,John Players Men Stripes Brown Shirt,John,Shirts,Brown,999,1499,0.0,Men,37794.jpg,
6772,Timberland Men Claremont Popl Green Shirt,Timberland,Shirts,Green,999,1499,0.0,Men,6772.jpg,
33492,Doodle Kids Boy Check Blue Shirt,Doodle,Shirts,Blue,999,1499,0.0,Men,33492.jpg,
33249,Arrow Men Blue Striped Shirt,Arrow,Shirts,Blue,999,1499,0.0,Men,33249.jpg,
17719,Reid & Taylor Men Check White Shirt,Reid,Shirts,White,999,1499,0.0,Men,17719.jpg,
41586,Basics Men White Striped Shirt,Basics,Shirts,White,999,1499,0.0,Men,41586.jpg,
22354,John Players Men Stripes Grey Shirt,John,Shirts,Grey,999,1499,0.0,Men,22354.jpg,
9455,John Miller Men Red Striped Shirt,John,Shirts,Red,999,1499,0.0,Men,9455.jpg,
9662,Indigo Nation Men Reversible Bling Blue Shirts,Indigo,Shirts,Blue,999,1499,0.0,Men,9662.jpg,
5987,Highlander Men Black Striped Slim Fit Shirt,Highlander,Shirts,Black,999,1499,0.0,Men,5987.jpg,
24524,Mother Earth Men Black Shirt,Mother,Shirts,Black,999,1499,0.0,Men,24524.jpg,
9469,John Miller Men White Shirt,John,Shirts,White,999,1499,0.0,Men,9469.jpg,
18305,Wills Lifestyle Men Striped Pink Shirt,Wills,Shirts,Pink,999,1499,0.0,Men,18305.jpg,
6611,Spykar Men Stripes Navy Blue Shirt,Spykar,Shirts,Blue,999,1499,0.0,Men,6611.jpg,
53211,Mark Taylor Men Blue Shirt,Mark,Shirts,Blue,999,1499,0.0,Men,53211.jpg,
27856,Scullers For Her Check Red Shirt,Scullers,Shirts,Red,999,1499,0.0,Unisex,27856.jpg,
41605,Basics Men Grey Shirt,Basics,Shirts,Grey,999,1499,0.0,Men,41605.jpg,
12357,Reid & Taylor Men Check Blue Shirts,Reid,Shirts,Blue,999,1499,0.0,Men,12357.jpg,
10794,Wrangler Men Warnick Square Block Navy Blue Shirts,Wrangler,Shirts,Blue,999,1499,0.0,Men,10794.jpg,
19201,United Colors of Benetton Men Check Black Shirt,United,Shirts,Black,999,1499,0.0,Men,19201.jpg,
59301,U.S. Polo Assn. Denim Co. Men Olive Shirt,U.S.,Shirts,Olive,999,1499,0.0,Men,59301.jpg,
27153,Mark Taylor Men Striped Green Shirt,Mark,Shirts,Green,999,1499,0.0,Men,27153.jpg,
22576,Highlander Men Purple Check Shirt,Highlander,Shirts,Purple,999,1499,0.0,Men,22576.jpg,
23196,Highlander Men Green Check Shirt,Highlander,Shirts,Green,999,1499,0.0,Men,23196.jpg,
27871,Scullers For Her Striped White Shirt,Scullers,Shirts,White,999,1499,0.0,Unisex,27871.jpg,
15967,Turtle Check Men Red Shirt,Turtle,Shirts,Red,999,1499,0.0,Men,15967.jpg,
26800,Arrow Men Grey Shirt,Arrow,Shirts,Grey,999,1499,0.0,Men,26800.jpg,
15693,Black coffee Men Micheal Blue Slim Fit Shirt,Black,Shirts,Black,999,1499,0.0,Men,15693.jpg,
8728,Indigo Nation Men Checks Purple Shirts,Indigo,Shirts,Purple,999,1499,0.0,Men,8728.jpg,
27892,Scullers For Her Black Striped Shirt,Scullers,Shirts,Black,999,1499,0.0,Unisex,27892.jpg,
40129,Gini and Jony BoysCore Navy Blue Shirt,Gini,Shirts,Blue,999,1499,0.0,Men,40129.jpg,
26367,Arrow Woman Lavender Shirt,Arrow,Shirts,,999,1499,0.0,Unisex,26367.jpg,
9262,Mark Taylor Men Blue Striped Shirt,Mark,Shirts,Blue,999,1499,0.0,Men,9262.jpg,
17169,U.S. Polo Assn. Men Checks Maroon Shirt,U.S.,Shirts,Maroon,999,1499,0.0,Men,17169.jpg,
51423,Myntra Men Orange Check Shirt,Myntra,Shirts,Orange,999,1499,0.0,Men,51423.jpg,
26390,Turtle Men Check Purple Shirt,Turtle,Shirts,Purple,999,1499,0.0,Men,26390.jpg,
9659,Indigo Nation Men Reversible Bling Blue Shirts,Indigo,Shirts,Blue,999,1499,0.0,Men,9659.jpg,
21118,s.Oliver Men Check Olive Shirt,s.Oliver,Shirts,Olive,999,1499,0.0,Men,21118.jpg,
27542,Scullers Men Check Black Shirt,Scullers,Shirts,Black,999,1499,0.0,Men,27542.jpg,
29277,Wrangler Women Salena Blue Shirt,Wrangler,Shirts,Blue,999,1499,0.0,Women,29277.jpg,
51426,Myntra Men Red Check Shirt,Myntra,Shirts,Red,999,1499,0.0,Men,51426.jpg,
10814,Wrangler Men Easter Bright Amslar Purple Shirt,Wrangler,Shirts,Purple,999,1499,0.0,Men,10814.jpg,
23207,Highlander Men Blue Check Shirt,Highlander,Shirts,Blue,999,1499,0.0,Men,23207.jpg,
14785,Arrow Men Stripes Navy Blue Shirts,Arrow,Shirts,Blue,999,1499,0.0,Men,14785.jpg,
29696,John Miller Men Striped Purple Shirt,John,Shirts,Purple,999,1499,0.0,Men,29696.jpg,
57110,Elle Women Blue Shirt,Elle,Shirts,Blue,999,1499,0.0,Women,57110.jpg,
26063,John Miller Men Striped Blue Shirt,John,Shirts,Blue,999,1499,0.0,Men,26063.jpg,
12245,Genesis Maroon Formal Shirt,Genesis,Shirts,Maroon,999,1499,0.0,Unisex,12245.jpg,
37785,John Players Men Gingham Blue Shirt,John,Shirts,Blue,999,1499,0.0,Men,37785.jpg,
7168,Scullers Men Scul Blue White Shirt,Scullers,Shirts,White,999,1499,0.0,Men,7168.jpg,
9072,Mark Taylor Men Solid White Shirts,Mark,Shirts,White,999,1499,0.0,Men,9072.jpg,
20131,Wrangler Women Double Red Shirt,Wrangler,Shirts,Red,999,1499,0.0,Women,20131.jpg,
19692,United Colors of Benetton Men Solid Black Shirt,United,Shirts,Black,999,1499,0.0,Men,19692.jpg,
20024,United Colors of Benetton Men Check Red Shirt,United,Shirts,Red,999,1499,0.0,Men,20024.jpg,
9639,Indigo Nation Men Checks Blue Shirts,Indigo,Shirts,Blue,999,1499,0.0,Men,9639.jpg,
11676,Lee Men Check Blue Shirts,Lee,Shirts,Blue,999,1499,0.0,Men,11676.jpg,
8788,Indigo Nation Men Price catch Red White Shirts,Indigo,Shirts,White,999,1499,0.0,Men,8788.jpg,
17546,Mark Taylor Men Pink & White Striped Shirt,Mark,Shirts,White,999,1499,0.0,Men,17546.jpg,
9236,Mark Taylor Men Brown Striped Shirt,Mark,Shirts,Brown,999,1499,0.0,Men,9236.jpg,
9260,Mark Taylor Men Blue Striped Shirt,Mark,Shirts,Blue,999,1499,0.0,Men,9260.jpg,
16045,Highlander Men Check White Shirt,Highlander,Shirts,White,999,1499,0.0,Men,16045.jpg,
14053,Flying Machine Men Check  Blue Shirts,Flying,Shirts,Blue,999,1499,0.0,Men,14053.jpg,
22800,Locomotive Men Blue Check Shirt,Locomotive,Shirts,Blue,999,1499,0.0,Men,22800.jpg,
18974,United Colors of Benetton Men Stripes Blue Shirt,United,Shirts,Blue,999,1499,0.0,Men,18974.jpg,
31640,Indigo Nation Men Check Blue Shirt,Indigo,Shirts,Blue,999,1499,0.0,Men,31640.jpg,
37143,Wills Lifestyle Men Blue Gingham Shirt,Wills,Shirts,Blue,999,1499,0.0,Men,37143.jpg,
13867,Scullers Men Check Red Shirts,Scullers,Shirts,Red,999,1499,0.0,Men,13867.jpg,
30228,John Miller Men Striped Black Shirt,John,Shirts,Black,999,1499,0.0,Men,30228.jpg,
27887,Scullers For Her White Check Shirt,Scullers,Shirts,White,999,1499,0.0,Unisex,27887.jpg,
13752,Belmonte Men Check Blue Shirts,Belmonte,Shirts,Blue,999,1499,0.0,Men,13752.jpg,
48361,French Connection Men Blue Shirt,French,Shirts,Blue,999,1499,0.0,Men,48361.jpg,
27566,Scullers Men Striped Blue Shirt,Scullers,Shirts,Blue,999,1499,0.0,Men,27566.jpg,
51401,Myntra Men Blue and Yellow Check Shirt,Myntra,Shirts,Blue,999,1499,0.0,Men,51401.jpg,
57296,French Connection Men White Checks Shirt,French,Shirts,White,999,1499,0.0,Men,57296.jpg,
18749,Arrow Woman Hallie Red Shirt,Arrow,Shirts,Red,999,1499,0.0,Unisex,18749.jpg,
12942,Basics Men Blue Slim Fit Striped Shirt,Basics,Shirts,Blue,999,1499,0.0,Men,12942.jpg,
9590,Indigo Nation Men cotton White Shirts,Indigo,Shirts,White,999,1499,0.0,Men,9590.jpg,
13487,Spykar Men Stripes Blue Shirts,Spykar,Shirts,Blue,999,1499,0.0,Men,13487.jpg,
10807,Wrangler Men Stampede Printed Stripe Black Shirts,Wrangler,Shirts,Black,999,1499,0.0,Men,10807.jpg,
8862,Mark Taylor Men Green Striped Shirt,Mark,Shirts,Green,999,1499,0.0,Men,8862.jpg,
19204,United Colors of Benetton Men Check Green Shirt,United,Shirts,Green,999,1499,0.0,Men,19204.jpg,
41661,Mark Taylor Men Blue Striped Shirt,Mark,Shirts,Blue,999,1499,0.0,Men,41661.jpg,
13743,Belmonte Men Check Black Shirts,Belmonte,Shirts,Black,999,1499,0.0,Men,13743.jpg,
27874,Scullers For Her Striped Black Shirt,Scullers,Shirts,Black,999,1499,0.0,Unisex,27874.jpg,
16032,Highlander Men Check Grey Shirt,Highlander,Shirts,Grey,999,1499,0.0,Men,16032.jpg,
19703,United Colors of Benetton Men Stripes Black Shirt,United,Shirts,Black,999,1499,0.0,Men,19703.jpg,
10813,Wrangler Men Dirt Rider Check Black Shirts,Wrangler,Shirts,Black,999,1499,0.0,Men,10813.jpg,
12471,Basics Men White Slim Fit Shirt,Basics,Shirts,White,999,1499,0.0,Men,12471.jpg,
11697,Lee Men Check Blue Shirts,Lee,Shirts,Blue,999,1499,0.0,Men,11697.jpg,
12449,Timberland Unisex Brown Shoe Accessories,Timberland,Shoe Accessories,Brown,999,1499,0.0,Unisex,12449.jpg,
6845,Timberland Unisex Hiker Round Lace Shoe Accessories,Timberland,Shoe Laces,,999,1499,0.0,Unisex,6845.jpg,
33146,Gini and Jony Boys Blue Shorts,Gini,Shorts,Blue,999,1499,0.0,Men,33146.jpg,
13303,Gini and Jony Kids Boys Solid Beige Shorts,Gini,Shorts,Beige,999,1499,0.0,Men,13303.jpg,
46390,ADIDAS Men Blue Cargo Shorts,ADIDAS,Shorts,Blue,999,1499,0.0,Men,46390.jpg,
25039,Nike Men T90 Black Shorts,Nike,Shorts,Black,999,1499,0.0,Men,25039.jpg,
1982,Puma Women's Island Shorts Purple,Puma,Shorts,Purple,999,1499,0.0,Women,1982.jpg,
46387,ADIDAS Men Black Shorts,ADIDAS,Shorts,Black,999,1499,0.0,Men,46387.jpg,
49959,Hanes Men Red Athletic 3/4th Pants,Hanes,Shorts,Red,999,1499,0.0,Men,49959.jpg,
3542,ADIDAS Men's Black Short,ADIDAS,Shorts,Black,999,1499,0.0,Men,3542.jpg,
32587,Only  Women Black Shorts,Only,Shorts,Black,999,1499,0.0,Women,32587.jpg,
7895,Proline Men Olive Green Checked Shorts,Proline,Shorts,Green,999,1499,0.0,Men,7895.jpg,
32590,ONLY Women Brown Shorts,ONLY,Shorts,Brown,999,1499,0.0,Women,32590.jpg,
7882,Proline Men Black Comfort Fit Shorts,Proline,Shorts,Black,999,1499,0.0,Men,7882.jpg,
30596,Nike Men Woven Blue Shorts,Nike,Shorts,Blue,999,1499,0.0,Men,30596.jpg,
22988,2go Active Gear USA Men Black John Shorts,2go,Shorts,Black,999,1499,0.0,Men,22988.jpg,
14024,Nike Men Solid Black Shorts,Nike,Shorts,Black,999,1499,0.0,Men,14024.jpg,
30637,Nike Women Printed Tempo Red Shorts,Nike,Shorts,Red,999,1499,0.0,Women,30637.jpg,
9685,ADIDAS Men Cress 3s3 4 Pan White Capris,ADIDAS,Shorts,White,999,1499,0.0,Men,9685.jpg,
5002,Gini and Jony Girl's Jolene Pink Kidswear,Gini,Shorts,Pink,999,1499,0.0,Women,5002.jpg,
51394,Myntra Men Red Check Shorts,Myntra,Shorts,Red,999,1499,0.0,Men,51394.jpg,
4952,Gini and Jony Boy's Kimon Black Bermuda Infant Kidswear,Gini,Shorts,Black,999,1499,0.0,Men,4952.jpg,
48460,French Connection Men Green & White Check Cargo Shorts,French,Shorts,White,999,1499,0.0,Men,48460.jpg,
33144,Gini and Jony Boys Blue Shorts,Gini,Shorts,Blue,999,1499,0.0,Men,33144.jpg,
4797,ADIDAS Men's Ess Dark Iron Brown Short,ADIDAS,Shorts,Brown,999,1499,0.0,Men,4797.jpg,
9079,ADIDAS Men Adna 3s Shrt Kn Black Shorts,ADIDAS,Shorts,Black,999,1499,0.0,Men,9079.jpg,
51455,Tonga Women Pink Printed Shrug,Tonga,Shrug,Pink,999,1499,0.0,Women,51455.jpg,
6860,Forever New Women's Short Black Skirt,Forever,Skirts,Black,999,1499,0.0,Women,6860.jpg,
12839,Ant Kids Pleated Black Skirts,Ant,Skirts,Black,999,1499,0.0,Kids,12839.jpg,
30925,Fabindia Women Printed Black Ghera Skirt,Fabindia,Skirts,Black,999,1499,0.0,Women,30925.jpg,
27199,Doodle Kids Girl Printed Grey Skirt,Doodle,Skirts,Grey,999,1499,0.0,Women,27199.jpg,
40433,Tonga Women Multi Colored Skirt,Tonga,Skirts,Red,999,1499,0.0,Women,40433.jpg,
36386,Reid & Taylor Men Black Socks,Reid,Socks,Black,999,1499,0.0,Men,36386.jpg,
14613,United Colors of Benetton Men Pack of 2 Black Socks,United,Socks,Black,999,1499,0.0,Men,14613.jpg,
17389,Reid & Taylor Men Solid Red Socks,Reid,Socks,Red,999,1499,0.0,Men,17389.jpg,
54339,Levis Men Pack of 3 Socks,Levis,Socks,,999,1499,0.0,Men,54339.jpg,
31990,Playboy Men Black Socks,Playboy,Socks,Black,999,1499,0.0,Men,31990.jpg,
33780,Puma Men Formstripe Navy Blue Socks,Puma,Socks,Blue,999,1499,0.0,Men,33780.jpg,
49228,Calzini Men Pack of 5 Sport Socks,Calzini,Socks,,999,1499,0.0,Men,49228.jpg,
18358,Fila Men Ankel Black Socks,Fila,Socks,Black,999,1499,0.0,Men,18358.jpg,
29218,Fila Women Pack Of 3 Socks,Fila,Socks,,999,1499,0.0,Women,29218.jpg,
32005,Playboy Men Grey Socks,Playboy,Socks,Grey,999,1499,0.0,Men,32005.jpg,
17401,Reid & Taylor Men Stripes Blue Socks,Reid,Socks,Blue,999,1499,0.0,Men,17401.jpg,
17793,Reid & Taylor Men Solid Brown Socks,Reid,Socks,Brown,999,1499,0.0,Men,17793.jpg,
58309,Jockey LCESCBRA Men Pack of 3 Socks 2004,Jockey,Socks,,999,1499,0.0,Men,58309.jpg,
32029,Playboy Men Pack of 3 Socks,Playboy,Socks,,999,1499,0.0,Men,32029.jpg,
36384,Reid & Taylor Men Black Socks,Reid,Socks,Black,999,1499,0.0,Men,36384.jpg,
53805,Puma Kids Unisex Pack Of 3 Socks,Puma,Socks,,999,1499,0.0,Kids,53805.jpg,
40237,Provogue Men Pack of 3 Striped Socks,Provogue,Socks,,999,1499,0.0,Men,40237.jpg,
37655,Playboy Men Cream Socks,Playboy,Socks,,999,1499,0.0,Men,37655.jpg,
31995,Playboy Men Navy Socks,Playboy,Socks,Navy,999,1499,0.0,Men,31995.jpg,
54343,Levis Men Pack of 3 Socks,Levis,Socks,,999,1499,0.0,Men,54343.jpg,
43561,Puma Men Pack of 3 Socks,Puma,Socks,,999,1499,0.0,Men,43561.jpg,
17298,Puma Men Pack of 3 Sports Socks,Puma,Socks,,999,1499,0.0,Men,17298.jpg,
29108,Puma Unisex FTPA Quarters Brown Socks,Puma,Socks,Brown,999,1499,0.0,Unisex,29108.jpg,
7678,Wrangler Women Pink Secret Socks,Wrangler,Socks,Pink,999,1499,0.0,Women,7678.jpg,
36375,Reid & Taylor Men Navy Blue Socks,Reid,Socks,Blue,999,1499,0.0,Men,36375.jpg,
57917,Fruit of the Loom Men White Pack of Three Socks,Fruit,Socks,White,999,1499,0.0,Men,57917.jpg,
51339,Raymond Men Brown Socks,Raymond,Socks,Brown,999,1499,0.0,Men,51339.jpg,
43555,Puma Women Cream Socks,Puma,Socks,,999,1499,0.0,Women,43555.jpg,
14614,United Colors of Benetton Men Pack of 2 Navy Blue Socks,United,Socks,Blue,999,1499,0.0,Men,14614.jpg,
24872,Reid & Taylor Men Bright Assorted Cream Socks,Reid,Socks,,999,1499,0.0,Men,24872.jpg,
33865,Puma Men Black & Green Aripon Ind Sports Sandals,Puma,Sports Sandals,Black,999,1499,0.0,Men,33865.jpg,
39898,ADIDAS Men Black Sandals,ADIDAS,Sports Sandals,Black,999,1499,0.0,Men,39898.jpg,
6827,Timberland Women Belle Isld Boat Ball Black Floater,Timberland,Sports Sandals,Black,999,1499,0.0,Women,6827.jpg,
15314,ADIDAS Men Ranger White Sports Shoes,ADIDAS,Sports Shoes,White,999,1499,0.0,Men,15314.jpg,
24455,Nike Women Court Majestic White Shoes,Nike,Sports Shoes,White,999,1499,0.0,Women,24455.jpg,
22699,Nike Men Ballista Black Sports Shoes,Nike,Sports Shoes,Black,999,1499,0.0,Men,22699.jpg,
5350,Artengo Artengo 522c Man Synthe,Artengo,Sports Shoes,,999,1499,0.0,Unisex,5350.jpg,
34733,Puma Women Faas 300 Blue & Pink Sports Shoes,Puma,Sports Shoes,Blue,999,1499,0.0,Women,34733.jpg,
42091,ADIDAS Women Black Adi LS Move Shoes,ADIDAS,Sports Shoes,Black,999,1499,0.0,Women,42091.jpg,
4484,Puma Men Kraftek White Silver Shoe,Puma,Sports Shoes,White,999,1499,0.0,Men,4484.jpg,
34654,Fila Men Cerchi Lite Grey Sports Shoes,Fila,Sports Shoes,Grey,999,1499,0.0,Men,34654.jpg,
34817,ADIDAS Men Adizero Black Sports Shoes,ADIDAS,Sports Shoes,Black,999,1499,0.0,Men,34817.jpg,
2197,ADIDAS Men's Stripe White Run Shoe,ADIDAS,Sports Shoes,White,999,1499,0.0,Men,2197.jpg,
25564,Fila Men Swift White Sports Shoes,Fila,Sports Shoes,White,999,1499,0.0,Men,25564.jpg,
5471,Nike Men's Air Force Red Shoe,Nike,Sports Shoes,Red,999,1499,0.0,Men,5471.jpg,
54540,F Sports Men Grey Gravity Sports Shoes,F,Sports Shoes,Grey,999,1499,0.0,Men,54540.jpg,
1636,Nike Men Air Zoom Century Shoes,Nike,Sports Shoes,,999,1499,0.0,Men,1636.jpg,
7741,Fila Men's Dna Lite Black Blue Shoe,Fila,Sports Shoes,Black,999,1499,0.0,Men,7741.jpg,
43371,Reebok Men White Acciomax III Sports Shoes,Reebok,Sports Shoes,White,999,1499,0.0,Men,43371.jpg,
23887,Fila Men Clutch Black Sports Shoes,Fila,Sports Shoes,Black,999,1499,0.0,Men,23887.jpg,
43341,Reebok Men Realflex Optimal Grey Sports Shoe,Reebok,Sports Shoes,Grey,999,1499,0.0,Men,43341.jpg,
11933,Skechers Women Sports Grey Sports Shoes,Skechers,Sports Shoes,Grey,999,1499,0.0,Women,11933.jpg,
6643,Nike Women's Transform III IN Black Pink Shoe,Nike,Sports Shoes,Black,999,1499,0.0,Women,6643.jpg,
17845,Nike Men T90 Shoot I\/ HG-B White Sports Shoe,Nike,Sports Shoes,White,999,1499,0.0,Men,17845.jpg,
15415,FILA Women Tenet Black Sports Shoes,FILA,Sports Shoes,Black,999,1499,0.0,Women,15415.jpg,
9109,Puma Unisex Faas 300 Black Sports Shoes,Puma,Sports Shoes,Black,999,1499,0.0,Unisex,9109.jpg,
44232,Nike Men Air Max Turbulence+ 18 White Sports Shoes,Nike,Sports Shoes,White,999,1499,0.0,Men,44232.jpg,
19941,Nike Men Court Majestic Black Sports Shoes,Nike,Sports Shoes,Black,999,1499,0.0,Men,19941.jpg,
5579,ADIDAS Men's Coleman Black Shoe,ADIDAS,Sports Shoes,Black,999,1499,0.0,Men,5579.jpg,
24416,ADIDAS Men Opticourt Ligra White Sports Shoes,ADIDAS,Sports Shoes,White,999,1499,0.0,Men,24416.jpg,
13198,ASICS Men Gel DS Sky Speed 2 Running Blue Sports Shoes,ASICS,Sports Shoes,Blue,999,1499,0.0,Men,13198.jpg,
24412,ADIDAS  Men Smoove Black Sports Shoes,ADIDAS,Sports Shoes,Black,999,1499,0.0,Men,24412.jpg,
1785,Lotto Men Brighton White-Blue Shoe,Lotto,Sports Shoes,White,999,1499,0.0,Men,1785.jpg,
13167,Skechers Men Prospeed Black Sports Shoes,Skechers,Sports Shoes,Black,999,1499,0.0,Men,13167.jpg,
18412,Skechers MenShape-Ups White Shoe,Skechers,Sports Shoes,White,999,1499,0.0,Men,18412.jpg,
24419,ADIDAS Men Barracks Premier White Sports Shoes,ADIDAS,Sports Shoes,White,999,1499,0.0,Men,24419.jpg,
39638,Lotto Men White Sports Shoes,Lotto,Sports Shoes,White,999,1499,0.0,Men,39638.jpg,
42995,Nike Women Black Air Total Sports Shoes,Nike,Sports Shoes,Black,999,1499,0.0,Women,42995.jpg,
4523,Puma Men's Faas Blue White Silver Red Shoe,Puma,Sports Shoes,White,999,1499,0.0,Men,4523.jpg,
22713,Nike Women Grey Air Max +2011 Sports Shoes,Nike,Sports Shoes,Grey,999,1499,0.0,Women,22713.jpg,
22542,Lotto  Kids-Boy Jumper  White Sports Shoes,Lotto,Sports Shoes,White,999,1499,0.0,Men,22542.jpg,
26327,ADIDAS Men Runner White & Blue Sports Shoes,ADIDAS,Sports Shoes,White,999,1499,0.0,Men,26327.jpg,
26612,Puma Men Cell Turin Perf 2 Black Sports Shoes,Puma,Sports Shoes,Black,999,1499,0.0,Men,26612.jpg,
1827,Nike Men's Downshifter White/Blue Shoe,Nike,Sports Shoes,White,999,1499,0.0,Men,1827.jpg,
5390,Kalenji Kapteren 100 Grey Orang,Kalenji,Sports Shoes,Grey,999,1499,0.0,Unisex,5390.jpg,
5239,Reebok Men's Zigfuel White Shoe,Reebok,Sports Shoes,White,999,1499,0.0,Men,5239.jpg,
59015,Skechers Men Grey Sports Shoes,Skechers,Sports Shoes,Grey,999,1499,0.0,Men,59015.jpg,
14334,Nike Men Lunarglide +3 White Sports Shoes,Nike,Sports Shoes,White,999,1499,0.0,Men,14334.jpg,
23864,ADIDAS Men White Ambition Sports Shoes,ADIDAS,Sports Shoes,White,999,1499,0.0,Men,23864.jpg,
31944,Nike Women Court Shuttle IV White Sports Shoes,Nike,Sports Shoes,White,999,1499,0.0,Women,31944.jpg,
43001,Nike Men White Lunarswift Sports Shoes,Nike,Sports Shoes,White,999,1499,0.0,Men,43001.jpg,
35932,Salomon Men X-Tracks GTX Black Sports Shoes,Salomon,Sports Shoes,Black,999,1499,0.0,Men,35932.jpg,
14345,Nike Men Free Run +2 Grey Sports Shoes,Nike,Sports Shoes,Grey,999,1499,0.0,Men,14345.jpg,
9014,Decathlon Men Artengo White Shoe,Decathlon,Sports Shoes,White,999,1499,0.0,Men,9014.jpg,
25411,Nike Men 2.04 White Sports Shoes,Nike,Sports Shoes,White,999,1499,0.0,Men,25411.jpg,
35777,Force 10 Men Black & Green Sports Shoes,Force,Sports Shoes,Black,999,1499,0.0,Men,35777.jpg,
8093,ADIDAS Men Barricade Team White Sports Shoes,ADIDAS,Sports Shoes,White,999,1499,0.0,Men,8093.jpg,
22983,FILA Men Black Temptation Sports Shoes,FILA,Sports Shoes,Black,999,1499,0.0,Men,22983.jpg,
12977,ADIDAS Men Marathon Black Sports Shoes,ADIDAS,Sports Shoes,Black,999,1499,0.0,Men,12977.jpg,
41840,Skechers Women White Sports Shoes,Skechers,Sports Shoes,White,999,1499,0.0,Women,41840.jpg,
